,state,date,h,cp
4451,ND,2020-10-31,3,1.0
4452,ND,2020-11-07,0,1.0
4453,ND,2020-11-07,1,1.0
4454,ND,2020-11-07,2,1.0
4455,ND,2020-11-07,3,1.0
4456,ND,2020-11-14,0,1.0
4457,ND,2020-11-14,1,1.0
4458,ND,2020-11-14,2,1.0
4459,ND,2020-11-14,3,1.0
4460,ND,2020-11-21,0,1.0
4461,ND,2020-11-21,1,1.0
4462,ND,2020-11-21,2,1.0
4463,ND,2020-11-21,3,1.0
4464,ND,2020-11-28,0,1.0
4465,ND,2020-11-28,1,1.0
4466,ND,2020-11-28,2,1.0
4467,ND,2020-11-28,3,1.0
4468,ND,2020-12-05,0,1.0
4469,ND,2020-12-05,1,1.0
4470,ND,2020-12-05,2,1.0
4471,ND,2020-12-05,3,1.0
4472,ND,2020-12-12,0,1.0
4473,ND,2020-12-12,1,1.0
4474,ND,2020-12-12,2,1.0
4475,ND,2020-12-12,3,1.0
4476,ND,2020-12-19,0,1.0
4477,ND,2020-12-19,1,1.0
4478,ND,2020-12-19,2,1.0
4479,ND,2020-12-19,3,1.0
4480,OH,2020-05-16,0,1.0
4481,OH,2020-05-16,1,1.0
4482,OH,2020-05-16,2,1.0
4483,OH,2020-05-16,3,1.0
4484,OH,2020-05-23,0,0.0
4485,OH,2020-05-23,1,1.0
4486,OH,2020-05-23,2,1.0
4487,OH,2020-05-23,3,1.0
4488,OH,2020-05-30,0,1.0
4489,OH,2020-05-30,1,1.0
4490,OH,2020-05-30,2,1.0
4491,OH,2020-05-30,3,1.0
4492,OH,2020-06-06,0,1.0
4493,OH,2020-06-06,1,1.0
4494,OH,2020-06-06,2,1.0
4495,OH,2020-06-06,3,1.0
4496,OH,2020-06-13,0,1.0
4497,OH,2020-06-13,1,1.0
4498,OH,2020-06-13,2,1.0
4499,OH,2020-06-13,3,1.0
4500,OH,2020-06-20,0,1.0
4501,OH,2020-06-20,1,1.0
4502,OH,2020-06-20,2,1.0
4503,OH,2020-06-20,3,1.0
4504,OH,2020-06-27,0,1.0
4505,OH,2020-06-27,1,1.0
4506,OH,2020-06-27,2,1.0
4507,OH,2020-06-27,3,1.0
4508,OH,2020-07-04,0,1.0
4509,OH,2020-07-04,1,1.0
4510,OH,2020-07-04,2,1.0
4511,OH,2020-07-04,3,1.0
4512,OH,2020-07-11,0,1.0
4513,OH,2020-07-11,1,1.0
4514,OH,2020-07-11,2,1.0
4515,OH,2020-07-11,3,1.0
4516,OH,2020-07-18,0,1.0
4517,OH,2020-07-18,1,1.0
4518,OH,2020-07-18,2,1.0
4519,OH,2020-07-18,3,1.0
4520,OH,2020-07-25,0,1.0
4521,OH,2020-07-25,1,1.0
4522,OH,2020-07-25,2,1.0
4523,OH,2020-07-25,3,1.0
4524,OH,2020-08-01,0,1.0
4525,OH,2020-08-01,1,1.0
4526,OH,2020-08-01,2,1.0
4527,OH,2020-08-01,3,1.0
4528,OH,2020-08-08,0,1.0
4529,OH,2020-08-08,1,1.0
4530,OH,2020-08-08,2,1.0
4531,OH,2020-08-08,3,1.0
4532,OH,2020-08-15,0,1.0
4533,OH,2020-08-15,1,1.0
4534,OH,2020-08-15,2,1.0
4535,OH,2020-08-15,3,1.0
4536,OH,2020-08-22,0,1.0
4537,OH,2020-08-22,1,1.0
4538,OH,2020-08-22,2,1.0
4539,OH,2020-08-22,3,1.0
4540,OH,2020-08-29,0,1.0
4541,OH,2020-08-29,1,1.0
4542,OH,2020-08-29,2,1.0
4543,OH,2020-08-29,3,1.0
4544,OH,2020-09-05,0,1.0
4545,OH,2020-09-05,1,1.0
4546,OH,2020-09-05,2,1.0
4547,OH,2020-09-05,3,1.0
4548,OH,2020-09-12,0,1.0
4549,OH,2020-09-12,1,1.0
4550,OH,2020-09-12,2,1.0
4551,OH,2020-09-12,3,1.0
4552,OH,2020-09-19,0,1.0
4553,OH,2020-09-19,1,1.0
4554,OH,2020-09-19,2,1.0
4555,OH,2020-09-19,3,1.0
4556,OH,2020-09-26,0,1.0
4557,OH,2020-09-26,1,1.0
4558,OH,2020-09-26,2,1.0
4559,OH,2020-09-26,3,1.0
4560,OH,2020-10-03,0,1.0
4561,OH,2020-10-03,1,1.0
4562,OH,2020-10-03,2,1.0
4563,OH,2020-10-03,3,1.0
4564,OH,2020-10-10,0,1.0
4565,OH,2020-10-10,1,1.0
4566,OH,2020-10-10,2,1.0
4567,OH,2020-10-10,3,1.0
4568,OH,2020-10-17,0,1.0
4569,OH,2020-10-17,1,1.0
4570,OH,2020-10-17,2,1.0
4571,OH,2020-10-17,3,1.0
4572,OH,2020-10-24,0,1.0
4573,OH,2020-10-24,1,1.0
4574,OH,2020-10-24,2,1.0
4575,OH,2020-10-24,3,1.0
4576,OH,2020-10-31,0,1.0
4577,OH,2020-10-31,1,1.0
4578,OH,2020-10-31,2,1.0
4579,OH,2020-10-31,3,1.0
4580,OH,2020-11-07,0,1.0
4581,OH,2020-11-07,1,1.0
4582,OH,2020-11-07,2,1.0
4583,OH,2020-11-07,3,1.0
4584,OH,2020-11-14,0,1.0
4585,OH,2020-11-14,1,1.0
4586,OH,2020-11-14,2,1.0
4587,OH,2020-11-14,3,1.0
4588,OH,2020-11-21,0,1.0
4589,OH,2020-11-21,1,1.0
4590,OH,2020-11-21,2,1.0
4591,OH,2020-11-21,3,1.0
4592,OH,2020-11-28,0,1.0
4593,OH,2020-11-28,1,1.0
4594,OH,2020-11-28,2,1.0
4595,OH,2020-11-28,3,1.0
4596,OH,2020-12-05,0,1.0
4597,OH,2020-12-05,1,1.0
4598,OH,2020-12-05,2,1.0
4599,OH,2020-12-05,3,1.0
4600,OH,2020-12-12,0,1.0
4601,OH,2020-12-12,1,1.0
4602,OH,2020-12-12,2,1.0
4603,OH,2020-12-12,3,1.0
4604,OH,2020-12-19,0,1.0
4605,OH,2020-12-19,1,1.0
4606,OH,2020-12-19,2,1.0
4607,OH,2020-12-19,3,1.0
4608,OK,2020-05-16,0,1.0
4609,OK,2020-05-16,1,1.0
4610,OK,2020-05-16,2,1.0
4611,OK,2020-05-16,3,1.0
4612,OK,2020-05-23,0,1.0
4613,OK,2020-05-23,1,1.0
4614,OK,2020-05-23,2,1.0
4615,OK,2020-05-23,3,1.0
4616,OK,2020-05-30,0,0.0
4617,OK,2020-05-30,1,1.0
4618,OK,2020-05-30,2,1.0
4619,OK,2020-05-30,3,1.0
4620,OK,2020-06-06,0,1.0
4621,OK,2020-06-06,1,1.0
4622,OK,2020-06-06,2,1.0
4623,OK,2020-06-06,3,1.0
4624,OK,2020-06-13,0,1.0
4625,OK,2020-06-13,1,1.0
4626,OK,2020-06-13,2,1.0
4627,OK,2020-06-13,3,1.0
4628,OK,2020-06-20,0,1.0
4629,OK,2020-06-20,1,1.0
4630,OK,2020-06-20,2,1.0
4631,OK,2020-06-20,3,1.0
4632,OK,2020-06-27,0,0.0
4633,OK,2020-06-27,1,0.0
4634,OK,2020-06-27,2,1.0
4635,OK,2020-06-27,3,1.0
4636,OK,2020-07-04,0,1.0
4637,OK,2020-07-04,1,1.0
4638,OK,2020-07-04,2,1.0
4639,OK,2020-07-04,3,1.0
4640,OK,2020-07-11,0,1.0
4641,OK,2020-07-11,1,1.0
4642,OK,2020-07-11,2,1.0
4643,OK,2020-07-11,3,1.0
4644,OK,2020-07-18,0,1.0
4645,OK,2020-07-18,1,1.0
4646,OK,2020-07-18,2,1.0
4647,OK,2020-07-18,3,1.0
4648,OK,2020-07-25,0,1.0
4649,OK,2020-07-25,1,1.0
4650,OK,2020-07-25,2,1.0
4651,OK,2020-07-25,3,1.0
4652,OK,2020-08-01,0,1.0
4653,OK,2020-08-01,1,1.0
4654,OK,2020-08-01,2,1.0
4655,OK,2020-08-01,3,1.0
4656,OK,2020-08-08,0,1.0
4657,OK,2020-08-08,1,1.0
4658,OK,2020-08-08,2,1.0
4659,OK,2020-08-08,3,1.0
4660,OK,2020-08-15,0,1.0
4661,OK,2020-08-15,1,1.0
4662,OK,2020-08-15,2,1.0
4663,OK,2020-08-15,3,1.0
4664,OK,2020-08-22,0,1.0
4665,OK,2020-08-22,1,1.0
4666,OK,2020-08-22,2,1.0
4667,OK,2020-08-22,3,1.0
4668,OK,2020-08-29,0,1.0
4669,OK,2020-08-29,1,1.0
4670,OK,2020-08-29,2,1.0
4671,OK,2020-08-29,3,1.0
4672,OK,2020-09-05,0,1.0
4673,OK,2020-09-05,1,1.0
4674,OK,2020-09-05,2,1.0
4675,OK,2020-09-05,3,1.0
4676,OK,2020-09-12,0,1.0
4677,OK,2020-09-12,1,1.0
4678,OK,2020-09-12,2,1.0
4679,OK,2020-09-12,3,1.0
4680,OK,2020-09-19,0,1.0
4681,OK,2020-09-19,1,1.0
4682,OK,2020-09-19,2,1.0
4683,OK,2020-09-19,3,1.0
4684,OK,2020-09-26,0,1.0
4685,OK,2020-09-26,1,1.0
4686,OK,2020-09-26,2,1.0
4687,OK,2020-09-26,3,1.0
4688,OK,2020-10-03,0,1.0
4689,OK,2020-10-03,1,1.0
4690,OK,2020-10-03,2,1.0
4691,OK,2020-10-03,3,1.0
4692,OK,2020-10-10,0,1.0
4693,OK,2020-10-10,1,1.0
4694,OK,2020-10-10,2,1.0
4695,OK,2020-10-10,3,1.0
4696,OK,2020-10-17,0,1.0
4697,OK,2020-10-17,1,1.0
4698,OK,2020-10-17,2,1.0
4699,OK,2020-10-17,3,1.0
4700,OK,2020-10-24,0,1.0
4701,OK,2020-10-24,1,1.0
4702,OK,2020-10-24,2,1.0
4703,OK,2020-10-24,3,1.0
4704,OK,2020-10-31,0,1.0
4705,OK,2020-10-31,1,1.0
4706,OK,2020-10-31,2,1.0
4707,OK,2020-10-31,3,1.0
4708,OK,2020-11-07,0,1.0
4709,OK,2020-11-07,1,1.0
4710,OK,2020-11-07,2,1.0
4711,OK,2020-11-07,3,1.0
4712,OK,2020-11-14,0,1.0
4713,OK,2020-11-14,1,1.0
4714,OK,2020-11-14,2,1.0
4715,OK,2020-11-14,3,1.0
4716,OK,2020-11-21,0,1.0
4717,OK,2020-11-21,1,1.0
4718,OK,2020-11-21,2,1.0
4719,OK,2020-11-21,3,1.0
4720,OK,2020-11-28,0,1.0
4721,OK,2020-11-28,1,1.0
4722,OK,2020-11-28,2,1.0
4723,OK,2020-11-28,3,1.0
4724,OK,2020-12-05,0,1.0
4725,OK,2020-12-05,1,1.0
4726,OK,2020-12-05,2,1.0
4727,OK,2020-12-05,3,1.0
4728,OK,2020-12-12,0,1.0
4729,OK,2020-12-12,1,1.0
4730,OK,2020-12-12,2,1.0
4731,OK,2020-12-12,3,1.0
4732,OK,2020-12-19,0,1.0
4733,OK,2020-12-19,1,1.0
4734,OK,2020-12-19,2,1.0
4735,OK,2020-12-19,3,1.0
4736,OR,2020-05-16,0,1.0
4737,OR,2020-05-16,1,1.0
4738,OR,2020-05-16,2,1.0
4739,OR,2020-05-16,3,1.0
4740,OR,2020-05-23,0,0.0
4741,OR,2020-05-23,1,1.0
4742,OR,2020-05-23,2,1.0
4743,OR,2020-05-23,3,1.0
4744,OR,2020-05-30,0,1.0
4745,OR,2020-05-30,1,1.0
4746,OR,2020-05-30,2,1.0
4747,OR,2020-05-30,3,1.0
4748,OR,2020-06-06,0,1.0
4749,OR,2020-06-06,1,1.0
4750,OR,2020-06-06,2,1.0
4751,OR,2020-06-06,3,1.0
4752,OR,2020-06-13,0,1.0
4753,OR,2020-06-13,1,1.0
4754,OR,2020-06-13,2,1.0
4755,OR,2020-06-13,3,1.0
4756,OR,2020-06-20,0,1.0
4757,OR,2020-06-20,1,0.0
4758,OR,2020-06-20,2,1.0
4759,OR,2020-06-20,3,1.0
4760,OR,2020-06-27,0,0.0
4761,OR,2020-06-27,1,1.0
4762,OR,2020-06-27,2,1.0
4763,OR,2020-06-27,3,1.0
4764,OR,2020-07-04,0,1.0
4765,OR,2020-07-04,1,1.0
4766,OR,2020-07-04,2,1.0
4767,OR,2020-07-04,3,1.0
4768,OR,2020-07-11,0,1.0
4769,OR,2020-07-11,1,1.0
4770,OR,2020-07-11,2,1.0
4771,OR,2020-07-11,3,1.0
4772,OR,2020-07-18,0,1.0
4773,OR,2020-07-18,1,1.0
4774,OR,2020-07-18,2,1.0
4775,OR,2020-07-18,3,1.0
4776,OR,2020-07-25,0,1.0
4777,OR,2020-07-25,1,1.0
4778,OR,2020-07-25,2,1.0
4779,OR,2020-07-25,3,1.0
4780,OR,2020-08-01,0,1.0
4781,OR,2020-08-01,1,1.0
4782,OR,2020-08-01,2,1.0
4783,OR,2020-08-01,3,1.0
4784,OR,2020-08-08,0,1.0
4785,OR,2020-08-08,1,1.0
4786,OR,2020-08-08,2,1.0
4787,OR,2020-08-08,3,1.0
4788,OR,2020-08-15,0,1.0
4789,OR,2020-08-15,1,1.0
4790,OR,2020-08-15,2,1.0
4791,OR,2020-08-15,3,1.0
4792,OR,2020-08-22,0,1.0
4793,OR,2020-08-22,1,1.0
4794,OR,2020-08-22,2,1.0
4795,OR,2020-08-22,3,1.0
4796,OR,2020-08-29,0,1.0
4797,OR,2020-08-29,1,1.0
4798,OR,2020-08-29,2,1.0
4799,OR,2020-08-29,3,1.0
4800,OR,2020-09-05,0,1.0
4801,OR,2020-09-05,1,1.0
4802,OR,2020-09-05,2,1.0
4803,OR,2020-09-05,3,1.0
4804,OR,2020-09-12,0,1.0
4805,OR,2020-09-12,1,1.0
4806,OR,2020-09-12,2,1.0
4807,OR,2020-09-12,3,1.0
4808,OR,2020-09-19,0,1.0
4809,OR,2020-09-19,1,1.0
4810,OR,2020-09-19,2,1.0
4811,OR,2020-09-19,3,1.0
4812,OR,2020-09-26,0,1.0
4813,OR,2020-09-26,1,1.0
4814,OR,2020-09-26,2,1.0
4815,OR,2020-09-26,3,1.0
4816,OR,2020-10-03,0,1.0
4817,OR,2020-10-03,1,1.0
4818,OR,2020-10-03,2,1.0
4819,OR,2020-10-03,3,1.0
4820,OR,2020-10-10,0,1.0
4821,OR,2020-10-10,1,1.0
4822,OR,2020-10-10,2,1.0
4823,OR,2020-10-10,3,1.0
4824,OR,2020-10-17,0,1.0
4825,OR,2020-10-17,1,1.0
4826,OR,2020-10-17,2,1.0
4827,OR,2020-10-17,3,1.0
4828,OR,2020-10-24,0,1.0
4829,OR,2020-10-24,1,1.0
4830,OR,2020-10-24,2,1.0
4831,OR,2020-10-24,3,1.0
4832,OR,2020-10-31,0,1.0
4833,OR,2020-10-31,1,1.0
4834,OR,2020-10-31,2,1.0
4835,OR,2020-10-31,3,1.0
4836,OR,2020-11-07,0,1.0
4837,OR,2020-11-07,1,1.0
4838,OR,2020-11-07,2,1.0
4839,OR,2020-11-07,3,1.0
4840,OR,2020-11-14,0,1.0
4841,OR,2020-11-14,1,1.0
4842,OR,2020-11-14,2,1.0
4843,OR,2020-11-14,3,1.0
4844,OR,2020-11-21,0,1.0
4845,OR,2020-11-21,1,1.0
4846,OR,2020-11-21,2,1.0
4847,OR,2020-11-21,3,1.0
4848,OR,2020-11-28,0,1.0
4849,OR,2020-11-28,1,1.0
4850,OR,2020-11-28,2,1.0
4851,OR,2020-11-28,3,1.0
4852,OR,2020-12-05,0,1.0
4853,OR,2020-12-05,1,1.0
4854,OR,2020-12-05,2,1.0
4855,OR,2020-12-05,3,1.0
4856,OR,2020-12-12,0,1.0
4857,OR,2020-12-12,1,1.0
4858,OR,2020-12-12,2,1.0
4859,OR,2020-12-12,3,1.0
4860,OR,2020-12-19,0,0.0
4861,OR,2020-12-19,1,0.0
4862,OR,2020-12-19,2,1.0
4863,OR,2020-12-19,3,1.0
4864,PA,2020-05-16,0,1.0
4865,PA,2020-05-16,1,1.0
4866,PA,2020-05-16,2,1.0
4867,PA,2020-05-16,3,1.0
4868,PA,2020-05-23,0,1.0
4869,PA,2020-05-23,1,1.0
4870,PA,2020-05-23,2,1.0
4871,PA,2020-05-23,3,1.0
4872,PA,2020-05-30,0,1.0
4873,PA,2020-05-30,1,1.0
4874,PA,2020-05-30,2,1.0
4875,PA,2020-05-30,3,1.0
4876,PA,2020-06-06,0,1.0
4877,PA,2020-06-06,1,1.0
4878,PA,2020-06-06,2,1.0
4879,PA,2020-06-06,3,1.0
4880,PA,2020-06-13,0,1.0
4881,PA,2020-06-13,1,1.0
4882,PA,2020-06-13,2,1.0
4883,PA,2020-06-13,3,1.0
4884,PA,2020-06-20,0,1.0
4885,PA,2020-06-20,1,1.0
4886,PA,2020-06-20,2,1.0
4887,PA,2020-06-20,3,1.0
4888,PA,2020-06-27,0,1.0
4889,PA,2020-06-27,1,1.0
4890,PA,2020-06-27,2,1.0
4891,PA,2020-06-27,3,1.0
4892,PA,2020-07-04,0,1.0
4893,PA,2020-07-04,1,1.0
4894,PA,2020-07-04,2,1.0
4895,PA,2020-07-04,3,1.0
4896,PA,2020-07-11,0,1.0
4897,PA,2020-07-11,1,1.0
4898,PA,2020-07-11,2,1.0
4899,PA,2020-07-11,3,1.0
4900,PA,2020-07-18,0,1.0
4901,PA,2020-07-18,1,1.0
4902,PA,2020-07-18,2,1.0
4903,PA,2020-07-18,3,1.0
4904,PA,2020-07-25,0,1.0
4905,PA,2020-07-25,1,1.0
4906,PA,2020-07-25,2,1.0
4907,PA,2020-07-25,3,1.0
4908,PA,2020-08-01,0,1.0
4909,PA,2020-08-01,1,1.0
4910,PA,2020-08-01,2,1.0
4911,PA,2020-08-01,3,1.0
4912,PA,2020-08-08,0,1.0
4913,PA,2020-08-08,1,1.0
4914,PA,2020-08-08,2,1.0
4915,PA,2020-08-08,3,1.0
4916,PA,2020-08-15,0,1.0
4917,PA,2020-08-15,1,1.0
4918,PA,2020-08-15,2,1.0
4919,PA,2020-08-15,3,1.0
4920,PA,2020-08-22,0,1.0
4921,PA,2020-08-22,1,1.0
4922,PA,2020-08-22,2,1.0
4923,PA,2020-08-22,3,1.0
4924,PA,2020-08-29,0,1.0
4925,PA,2020-08-29,1,1.0
4926,PA,2020-08-29,2,1.0
4927,PA,2020-08-29,3,1.0
4928,PA,2020-09-05,0,1.0
4929,PA,2020-09-05,1,1.0
4930,PA,2020-09-05,2,1.0
4931,PA,2020-09-05,3,1.0
4932,PA,2020-09-12,0,1.0
4933,PA,2020-09-12,1,1.0
4934,PA,2020-09-12,2,1.0
4935,PA,2020-09-12,3,1.0
4936,PA,2020-09-19,0,1.0
4937,PA,2020-09-19,1,1.0
4938,PA,2020-09-19,2,1.0
4939,PA,2020-09-19,3,1.0
4940,PA,2020-09-26,0,1.0
4941,PA,2020-09-26,1,1.0
4942,PA,2020-09-26,2,1.0
4943,PA,2020-09-26,3,1.0
4944,PA,2020-10-03,0,1.0
4945,PA,2020-10-03,1,1.0
4946,PA,2020-10-03,2,1.0
4947,PA,2020-10-03,3,1.0
4948,PA,2020-10-10,0,1.0
4949,PA,2020-10-10,1,1.0
4950,PA,2020-10-10,2,1.0
4951,PA,2020-10-10,3,1.0
4952,PA,2020-10-17,0,1.0
4953,PA,2020-10-17,1,1.0
4954,PA,2020-10-17,2,1.0
4955,PA,2020-10-17,3,1.0
4956,PA,2020-10-24,0,1.0
4957,PA,2020-10-24,1,1.0
4958,PA,2020-10-24,2,1.0
4959,PA,2020-10-24,3,1.0
4960,PA,2020-10-31,0,1.0
4961,PA,2020-10-31,1,1.0
4962,PA,2020-10-31,2,1.0
4963,PA,2020-10-31,3,1.0
4964,PA,2020-11-07,0,1.0
4965,PA,2020-11-07,1,1.0
4966,PA,2020-11-07,2,1.0
4967,PA,2020-11-07,3,1.0
4968,PA,2020-11-14,0,1.0
4969,PA,2020-11-14,1,1.0
4970,PA,2020-11-14,2,1.0
4971,PA,2020-11-14,3,1.0
4972,PA,2020-11-21,0,1.0
4973,PA,2020-11-21,1,1.0
4974,PA,2020-11-21,2,1.0
4975,PA,2020-11-21,3,1.0
4976,PA,2020-11-28,0,1.0
4977,PA,2020-11-28,1,1.0
4978,PA,2020-11-28,2,1.0
4979,PA,2020-11-28,3,1.0
4980,PA,2020-12-05,0,1.0
4981,PA,2020-12-05,1,1.0
4982,PA,2020-12-05,2,1.0
4983,PA,2020-12-05,3,1.0
4984,PA,2020-12-12,0,1.0
4985,PA,2020-12-12,1,1.0
4986,PA,2020-12-12,2,1.0
4987,PA,2020-12-12,3,1.0
4988,PA,2020-12-19,0,1.0
4989,PA,2020-12-19,1,1.0
4990,PA,2020-12-19,2,1.0
4991,PA,2020-12-19,3,1.0
4992,RI,2020-05-16,0,1.0
4993,RI,2020-05-16,1,1.0
4994,RI,2020-05-16,2,1.0
4995,RI,2020-05-16,3,1.0
4996,RI,2020-05-23,0,1.0
4997,RI,2020-05-23,1,1.0
4998,RI,2020-05-23,2,1.0
4999,RI,2020-05-23,3,1.0
5000,RI,2020-05-30,0,1.0
5001,RI,2020-05-30,1,0.0
5002,RI,2020-05-30,2,1.0
5003,RI,2020-05-30,3,1.0
5004,RI,2020-06-06,0,0.0
5005,RI,2020-06-06,1,1.0
5006,RI,2020-06-06,2,1.0
5007,RI,2020-06-06,3,1.0
5008,RI,2020-06-13,0,1.0
5009,RI,2020-06-13,1,1.0
5010,RI,2020-06-13,2,1.0
5011,RI,2020-06-13,3,1.0
5012,RI,2020-06-20,0,1.0
5013,RI,2020-06-20,1,1.0
5014,RI,2020-06-20,2,1.0
5015,RI,2020-06-20,3,1.0
5016,RI,2020-07-04,0,1.0
5017,RI,2020-07-04,1,0.0
5018,RI,2020-07-04,2,1.0
5019,RI,2020-07-04,3,1.0
5020,RI,2020-07-11,0,1.0
5021,RI,2020-07-11,1,1.0
5022,RI,2020-07-11,2,1.0
5023,RI,2020-07-11,3,1.0
5024,RI,2020-07-18,0,1.0
5025,RI,2020-07-18,1,1.0
5026,RI,2020-07-18,2,1.0
5027,RI,2020-07-18,3,1.0
5028,RI,2020-07-25,0,1.0
5029,RI,2020-07-25,1,1.0
5030,RI,2020-07-25,2,0.0
5031,RI,2020-07-25,3,1.0
5032,RI,2020-08-01,0,0.0
5033,RI,2020-08-01,1,0.0
5034,RI,2020-08-01,2,1.0
5035,RI,2020-08-01,3,1.0
5036,RI,2020-08-08,0,0.0
5037,RI,2020-08-08,1,1.0
5038,RI,2020-08-08,2,1.0
5039,RI,2020-08-08,3,1.0
5040,RI,2020-08-15,0,1.0
5041,RI,2020-08-15,1,1.0
5042,RI,2020-08-15,2,1.0
5043,RI,2020-08-15,3,1.0
5044,RI,2020-08-22,0,1.0
5045,RI,2020-08-22,1,1.0
5046,RI,2020-08-22,2,0.0
5047,RI,2020-08-22,3,1.0
5048,RI,2020-08-29,0,1.0
5049,RI,2020-08-29,1,0.0
5050,RI,2020-08-29,2,1.0
5051,RI,2020-08-29,3,1.0
5052,RI,2020-09-05,0,0.0
5053,RI,2020-09-05,1,1.0
5054,RI,2020-09-05,2,1.0
5055,RI,2020-09-05,3,1.0
5056,RI,2020-09-12,0,1.0
5057,RI,2020-09-12,1,1.0
5058,RI,2020-09-12,2,1.0
5059,RI,2020-09-12,3,1.0
5060,RI,2020-09-19,0,1.0
5061,RI,2020-09-19,1,1.0
5062,RI,2020-09-19,2,1.0
5063,RI,2020-09-19,3,1.0
5064,RI,2020-09-26,0,1.0
5065,RI,2020-09-26,1,1.0
5066,RI,2020-09-26,2,1.0
5067,RI,2020-09-26,3,1.0
5068,RI,2020-10-03,0,1.0
5069,RI,2020-10-03,1,1.0
5070,RI,2020-10-03,2,1.0
5071,RI,2020-10-03,3,1.0
5072,RI,2020-10-10,0,1.0
5073,RI,2020-10-10,1,1.0
5074,RI,2020-10-10,2,1.0
5075,RI,2020-10-10,3,1.0
5076,RI,2020-10-17,0,1.0
5077,RI,2020-10-17,1,1.0
5078,RI,2020-10-17,2,1.0
5079,RI,2020-10-17,3,1.0
5080,RI,2020-10-24,0,1.0
5081,RI,2020-10-24,1,1.0
5082,RI,2020-10-24,2,1.0
5083,RI,2020-10-24,3,1.0
5084,RI,2020-10-31,0,1.0
5085,RI,2020-10-31,1,1.0
5086,RI,2020-10-31,2,1.0
5087,RI,2020-10-31,3,1.0
5088,RI,2020-11-07,0,1.0
5089,RI,2020-11-07,1,1.0
5090,RI,2020-11-07,2,1.0
5091,RI,2020-11-07,3,1.0
5092,RI,2020-11-14,0,1.0
5093,RI,2020-11-14,1,1.0
5094,RI,2020-11-14,2,1.0
5095,RI,2020-11-14,3,1.0
5096,RI,2020-11-21,0,1.0
5097,RI,2020-11-21,1,1.0
5098,RI,2020-11-21,2,1.0
5099,RI,2020-11-21,3,1.0
5100,RI,2020-11-28,0,1.0
5101,RI,2020-11-28,1,1.0
5102,RI,2020-11-28,2,1.0
5103,RI,2020-11-28,3,1.0
5104,RI,2020-12-05,0,1.0
5105,RI,2020-12-05,1,1.0
5106,RI,2020-12-05,2,1.0
5107,RI,2020-12-05,3,1.0
5108,RI,2020-12-12,0,1.0
5109,RI,2020-12-12,1,1.0
5110,RI,2020-12-12,2,1.0
5111,RI,2020-12-12,3,1.0
5112,RI,2020-12-19,0,1.0
5113,RI,2020-12-19,1,1.0
5114,RI,2020-12-19,2,1.0
5115,RI,2020-12-19,3,1.0
5116,SC,2020-05-16,0,1.0
5117,SC,2020-05-16,1,1.0
5118,SC,2020-05-16,2,1.0
5119,SC,2020-05-16,3,1.0
5120,SC,2020-05-23,0,1.0
5121,SC,2020-05-23,1,1.0
5122,SC,2020-05-23,2,1.0
5123,SC,2020-05-23,3,1.0
5124,SC,2020-05-30,0,1.0
5125,SC,2020-05-30,1,1.0
5126,SC,2020-05-30,2,1.0
5127,SC,2020-05-30,3,1.0
5128,SC,2020-06-06,0,1.0
5129,SC,2020-06-06,1,1.0
5130,SC,2020-06-06,2,1.0
5131,SC,2020-06-06,3,1.0
5132,SC,2020-06-13,0,1.0
5133,SC,2020-06-13,1,1.0
5134,SC,2020-06-13,2,1.0
5135,SC,2020-06-13,3,1.0
5136,SC,2020-06-20,0,1.0
5137,SC,2020-06-20,1,1.0
5138,SC,2020-06-20,2,1.0
5139,SC,2020-06-20,3,1.0
5140,SC,2020-06-27,0,1.0
5141,SC,2020-06-27,1,1.0
5142,SC,2020-06-27,2,1.0
5143,SC,2020-06-27,3,1.0
5144,SC,2020-07-04,0,1.0
5145,SC,2020-07-04,1,1.0
5146,SC,2020-07-04,2,1.0
5147,SC,2020-07-04,3,1.0
5148,SC,2020-07-11,0,1.0
5149,SC,2020-07-11,1,1.0
5150,SC,2020-07-11,2,1.0
5151,SC,2020-07-11,3,1.0
5152,SC,2020-07-18,0,1.0
5153,SC,2020-07-18,1,1.0
5154,SC,2020-07-18,2,1.0
5155,SC,2020-07-18,3,1.0
5156,SC,2020-07-25,0,1.0
5157,SC,2020-07-25,1,1.0
5158,SC,2020-07-25,2,1.0
5159,SC,2020-07-25,3,1.0
5160,SC,2020-08-01,0,1.0
5161,SC,2020-08-01,1,1.0
5162,SC,2020-08-01,2,1.0
5163,SC,2020-08-01,3,1.0
5164,SC,2020-08-08,0,1.0
5165,SC,2020-08-08,1,1.0
5166,SC,2020-08-08,2,1.0
5167,SC,2020-08-08,3,1.0
5168,SC,2020-08-15,0,1.0
5169,SC,2020-08-15,1,1.0
5170,SC,2020-08-15,2,1.0
5171,SC,2020-08-15,3,1.0
5172,SC,2020-08-22,0,1.0
5173,SC,2020-08-22,1,1.0
5174,SC,2020-08-22,2,1.0
5175,SC,2020-08-22,3,1.0
5176,SC,2020-08-29,0,1.0
5177,SC,2020-08-29,1,1.0
5178,SC,2020-08-29,2,1.0
5179,SC,2020-08-29,3,1.0
5180,SC,2020-09-05,0,1.0
5181,SC,2020-09-05,1,1.0
5182,SC,2020-09-05,2,1.0
5183,SC,2020-09-05,3,1.0
5184,SC,2020-09-12,0,1.0
5185,SC,2020-09-12,1,1.0
5186,SC,2020-09-12,2,1.0
